lat,lon,timestamp,userid
-24.708006866,31.534538269,2015-06-06 14:27,47562732
-25.374328333,31.859633333,2015-04-06 14:28,19531739
-25.374255,31.859871667,2015-06-06 14:29,19531739
-25.056348801,31.12685585,2015-09-06 14:31,82501610
-25.328906318,31.018843018,2015-07-06 14:35,58893614
-25.501158661,30.984209413,2015-09-06 14:35,13003775
-25.322512016,31.00614472,2015-07-06 14:38,34158462
-25.46915478,30.95954394,2015-12-06 14:49,37488347
-25.328663333,31.519403333,2015-01-06 14:57,19531739
-25.091308333,31.546305,2015-06-06 14:59,19531739
-25.325094522,31.071617994,2015-03-06 15:06,15525879
-25.452787117,31.176044773,2015-09-06 15:17,48651281
-25.290213333,30.998733333,2015-03-06 15:44,16675283
-24.42633,31.074458333,2015-07-06 15:57,36569327
-24.796161463,31.499971411,2015-07-06 15:58,43602146
-25.37417,31.859791667,2015-12-06 16:00,19531739
-24.455873114,31.082581708,2015-04-06 16:10,31842655
-24.99162661,31.23783754,2015-09-06 16:31,84196831
-24.633755,31.129816667,2015-11-06 16:32,77287742
-25.512336823,31.001874052,2015-12-06 16:56,23505337
-25.036911581,31.124939107,2015-05-06 17:06,27231803
-25.331988056,30.9976325,2015-11-06 17:10,54796261
-25.03691158,31.124939107,2015-04-06 17:13,27231803
-25.322418264,31.006090203,2015-08-06 17:14,34158462
-25.32250837,31.006086515,2015-01-06 17:17,34158462
-25.323063461,31.140003176,2015-11-06 17:24,49420711
-25.498966559,30.948813714,2015-02-06 17:31,88577676
-25.03691158,31.124939107,2015-09-06 17:35,27231803
-25.503005904,30.951486712,2015-08-06 17:37,88577676
-24.684166667,31.576,2015-03-06 17:41,67518685
-25.319161667,31.001519445,2015-11-06 17:41,72941355
-24.439413948,31.022204161,2015-05-06 18:04,91237863
-25.259491667,31.846866667,2015-10-06 18:10,78351876
-25.480396334,30.949229708,2015-04-06 18:23,49506718
-25.443234033,30.965162271,2015-11-06 19:03,46415684
-24.980830719,31.520878137,2015-01-06 19:27,33050568
-24.458970887,31.106438021,2015-06-06 19:47,42496998
-25.4578043,30.9492117,2015-06-06 19:55,99201986
-24.42756603,31.027633465,2015-06-06 19:55,42496998
-25.286214663,31.001277978,2015-07-06 20:12,65869659
-24.384164,31.046504974,2015-07-06 20:30,38046761
-24.628803333,31.25298,2015-04-07 00:16,77287742
-25.48633,31.142713833,2015-01-07 02:00,53865431
-24.4861089,31.081749,2015-02-07 02:37,32532205
-25.460671303,31.175807901,2015-02-07 03:12,48651281
-25.286130008,31.001191946,2015-12-07 03:16,65869659
-25.4904477,30.9664284,2015-08-07 03:32,57520364
-25.491807073,30.952678212,2015-09-07 03:34,85203834
-25.294794083,31.011651993,2015-07-07 03:41,8915703
-25.342578333,31.886866667,2015-05-07 04:01,83976039
-25.50102,30.984346667,2015-03-07 04:15,13003775
-25.358547494,31.893382631,2015-06-07 04:16,13796607
-25.45741,30.9602,2015-07-07 04:17,14734653
-25.358563964,31.893368633,2015-09-07 04:24,13796607
-25.385348811,31.098631525,2015-12-07 05:05,84238656
-24.42756603,31.027633465,2015-09-07 05:23,42496998
-24.427515,31.02738,2015-09-07 05:26,94007433
-24.416496,31.095183,2015-06-07 05:28,42496998
-24.921068894,31.520835558,2015-08-07 05:33,84209758
-24.454642636,31.083083608,2015-02-07 05:34,42496998
-24.439413948,31.022204161,2015-12-07 05:34,42496998
-25.471146667,30.987591667,2015-11-07 05:43,65252264
-24.352191667,30.95598,2015-05-07 05:49,18417785
-24.451958043,31.977828497,2015-11-07 05:49,42865333
-24.439413948,31.022204161,2015-06-07 05:50,94007433
-24.424308333,31.360321667,2015-09-07 05:54,86704320
-24.425155,31.096747167,2015-06-07 05:58,36569327
-24.980792492,31.484633302,2015-12-07 06:14,8688810
-25.488672894,30.95984716,2015-05-07 06:31,46935498
-25.067052833,31.551455,2015-03-07 06:39,73535954
-25.441353333,31.544316667,2015-04-07 06:51,84871500
-24.427488955,31.02746358,2015-01-07 06:53,42496998
-25.219201154,31.087978796,2015-07-07 07:02,88577676
-25.493143104,30.962066437,2015-12-07 07:07,3255968
-25.4999022,30.956165975,2015-10-07 07:15,16727706
-25.497240268,31.000149668,2015-01-07 07:20,99451428
-25.353541667,31.888833333,2015-07-07 07:25,83976039
-24.475797502,31.013769973,2015-02-07 07:30,25794154
-25.344443253,31.007719642,2015-12-07 07:30,80397902
-25.48895,31.016183333,2015-07-07 07:31,9364290
-25.439672222,30.971046111,2015-11-07 07:32,54796261
-25.4999022,30.956165975,2015-01-07 07:34,35056555
-23.093566045,31.418584963,2015-01-07 08:17,58077276
-24.626718163,31.048221588,2015-06-07 08:20,87463087
-25.49674103,31.992353,2015-11-07 08:21,38848500
-24.62675846,31.04806773,2015-07-07 08:22,87463087
-24.62683683,31.04815366,2015-01-07 08:24,87463087
-24.62698102,31.048103571,2015-02-07 08:25,87463087
-24.64307,31.04348,2015-02-07 08:27,87463087
-24.626675248,31.048167944,2015-07-07 08:28,87463087
-24.64307,31.04348,2015-07-07 08:30,87463087
-24.64307,31.04348,2015-11-07 08:32,87463087
-24.64307,31.04348,2015-03-07 08:33,87463087
-24.291091757,31.229834883,2015-04-07 08:37,20076895
-24.6683,31.03468,2015-08-07 08:38,87463087
-24.34742,31.166147167,2015-09-07 08:38,20076895
-24.6683,31.03468,2015-10-07 08:40,87463087
-24.6683,31.03468,2015-11-07 08:41,87463087
-24.626111984,31.048259139,2015-08-07 08:42,87463087
-24.76028,31.04381,2015-12-07 08:43,87463087
-24.76028,31.04381,2015-04-07 08:44,87463087
-24.291083084,31.229851985,2015-09-07 08:56,20076895
-24.349761667,31.157072167,2015-12-07 08:59,20076895
-24.584555,30.947663333,2015-11-07 09:00,20076895
-24.29097,31.229416667,2015-07-07 09:02,20076895
-24.291141667,31.229805,2015-09-07 09:03,20076895
-24.61768,31.26522,2015-05-07 09:13,76998968
-24.611508333,31.122127833,2015-04-07 09:16,76998968
-24.611836667,31.122861167,2015-03-07 09:19,76998968
-24.628461667,31.253588333,2015-03-07 09:26,76998968
-25.493143104,30.962066437,2015-09-07 09:27,92213100
-24.572083333,31.135311167,2015-06-07 09:28,76998968
-25.535833333,31.609333333,2015-07-07 09:53,34570363
-24.427488955,31.02746358,2015-07-07 10:08,94007433
-25.4442,30.964591667,2015-11-07 10:34,39843885
-25.495845507,30.948681713,2015-10-07 10:43,94956592
-25.495830535,30.948650359,2015-07-07 10:48,94956592
-25.495830535,30.948650359,2015-03-07 10:48,94956592
-25.495830536,30.94865036,2015-10-07 10:50,94956592
-25.030586828,31.279549035,2015-05-07 10:50,40657049
-24.215942719,30.893669487,2015-01-07 10:50,44430961
-25.515930257,31.229406148,2015-02-07 11:13,34570363
-23.9436753,31.1359772,2015-10-07 11:16,84546036
-23.948398296,31.141468646,2015-12-07 11:21,84546036
-25.478211667,30.997033333,2015-04-07 11:24,16156084
-25.482,31.1095,2015-09-07 11:26,34570363
-25.02489436,31.241389957,2015-10-07 11:38,68260043
-25.02489436,31.241389957,2015-09-07 11:39,68260043
-25.036586585,31.125014875,2015-05-07 11:51,68260043
-24.921224252,31.520814495,2015-06-07 11:51,45793859
-24.627971667,31.216705,2015-08-07 12:22,76998968
-25.024358333,31.154563833,2015-11-07 12:25,86903754
-25.438772811,30.966671753,2015-11-07 12:48,32818265
-25.467393439,30.974330708,2015-11-07 12:49,32818265
-25.475779614,30.99223879,2015-10-07 13:16,15838592
-25.293383333,31.010263883,2015-12-07 13:29,56721207
-25.0275,31.174166667,2015-05-07 13:38,63781695
-24.80938,31.50543,2015-10-07 13:44,68039344
-25.302693341,30.991880195,2015-05-07 14:28,74372878
-25.155498429,31.19809118,2015-03-07 14:30,22982926
-25.477841667,30.993171667,2015-02-07 14:55,17887878
-25.4987537,30.9963874,2015-09-07 15:08,46984321
-25.325133333,31.0714945,2015-07-07 15:25,15525879
-25.4835842,30.9386029,2015-01-07 15:27,24176706
-25.141541667,31.608478333,2015-10-07 15:30,81777998
-24.517679856,31.162063846,2015-03-07 15:54,39790157
-24.454642636,31.083083608,2015-12-07 16:01,62858981
-24.42756603,31.027633465,2015-02-07 16:04,42496998
-24.416496,31.095183,2015-10-07 16:04,42496998
-24.454833333,31.083833333,2015-02-07 16:07,62858981
-25.301433333,30.948671667,2015-03-07 16:17,7814898
-25.3294727,31.000359,2015-02-07 16:19,88775
-25.329472,31.0003592,2015-08-07 16:34,88775
-24.4861798,31.0812868,2015-04-07 17:20,32532205
-24.4861798,31.0812868,2015-11-07 17:20,32532205
-23.95020167,31.03720847,2015-12-07 17:22,34091142
-24.1985596,30.886542,2015-04-07 17:47,66899663
-24.291083481,31.229851598,2015-05-07 17:58,20076895
-24.291056804,31.229792554,2015-01-07 17:59,20076895
-24.291077443,31.229833406,2015-05-07 17:59,20076895
-24.291077443,31.229833406,2015-04-07 18:00,20076895
-24.291077443,31.229833406,2015-08-07 18:00,20076895
-24.291042136,31.229785262,2015-11-07 18:01,20076895
-24.291084689,31.229800481,2015-07-07 18:01,20076895
-24.291063808,31.229829256,2015-08-07 18:02,20076895
-25.471623684,30.991293127,2015-06-07 18:23,15838592
-25.539903333,31.019872167,2015-02-07 18:23,84834508
-25.322529618,31.006015688,2015-09-07 18:51,34158462
-24.821266463,31.085927393,2015-09-07 18:55,44312951
-25.323888855,30.920612864,2015-05-07 19:02,56380408
-25.342809381,31.786223184,2015-03-07 19:31,3609901
-25.444333333,30.966833333,2015-06-07 19:33,46415684
-25.343038333,30.941575,2015-12-07 19:46,16597228
-24.786333333,31.04275,2015-04-07 19:58,54420532
-25.04135,31.132716667,2015-06-07 19:59,54420532
-25.04135,31.132716667,2015-08-07 20:00,54420532
-25.293387794,31.003905293,2015-01-07 20:42,51784321
-25.293390434,31.00391116,2015-12-07 20:49,51784321
-25.498586667,30.997995,2015-04-07 20:55,17079129
-24.736544746,31.508916498,2015-06-07 21:33,7444006
-25.1665,31.06,2015-04-08 22:03,67650487
-25.498578333,31.1683,2015-01-08 01:49,41538424
-25.488591667,30.960588333,2015-05-08 03:02,92521482
-24.4861663,31.3973368,2015-06-08 03:31,91824161
-25.530134314,31.321379934,2015-07-08 04:10,7619876
-24.3814,31.32213,2015-12-08 04:34,15562150
-25.530111843,31.32112091,2015-04-08 04:56,11198721
-25.529853816,31.321594616,2015-01-08 04:59,11198721
-25.477216844,30.938655529,2015-09-08 05:00,37106688
-25.529853816,31.321594616,2015-07-08 05:01,11198721
-25.118678673,31.9143192,2015-07-08 05:07,77540113
-25.2728714,31.0003309,2015-08-08 05:07,95007177
-25.2728714,31.0003309,2015-07-08 05:09,95007177
-24.38138788,31.322253728,2015-03-08 05:15,86704320
-24.46271545,31.11649521,2015-10-08 05:46,81429853
-25.462153333,31.520266667,2015-01-08 06:04,84871500
-25.444690694,31.987013452,2015-12-08 06:05,77673038
-25.439679404,30.965557812,2015-10-08 06:13,90948032
-24.393184509,31.779795025,2015-03-08 06:19,52246282
-25.036772167,31.124936167,2015-11-08 06:25,68260043
-24.889588333,31.509395,2015-02-08 06:27,84209758
-25.281848302,31.002101256,2015-09-08 06:38,46641760
-25.437250137,30.960317612,2015-08-08 06:47,87230425
-25.471838333,30.960663333,2015-07-08 06:59,24876072
-25.0385649,31.1243887,2015-04-08 07:01,38618613
-25.294789424,31.011649265,2015-11-08 07:11,8915703
-25.488628703,30.960554754,2015-05-08 07:36,53430875
-25.079376223,31.086919829,2015-08-08 07:40,65869659
-25.4933891,30.9527797,2015-12-08 08:03,16721182
-25.4933891,30.9527797,2015-10-08 08:05,16721182
-25.4559827,31.0147028,2015-08-08 08:08,8319457
-25.518016667,31.235908333,2015-01-08 08:09,85938432
-24.458970887,31.106438021,2015-08-08 08:14,42496998
-25.522022071,31.349173591,2015-03-08 08:14,3609901
-24.291095029,31.22985583,2015-03-08 08:17,20076895
-24.331438333,31.222855,2015-04-08 08:18,20076895
-24.291082773,31.229852298,2015-09-08 08:19,20076895
-24.291043016,31.229800349,2015-09-08 08:20,20076895
-24.291158174,31.229803181,2015-05-08 08:22,20076895
-24.291123758,31.229827609,2015-04-08 08:24,20076895
-23.52074428,31.394957047,2015-06-08 08:25,98749546
-24.291036646,31.229800936,2015-09-08 08:26,20076895
-25.342991459,31.786163716,2015-02-08 08:32,3609901
-25.441325664,31.531678545,2015-05-08 08:33,98277872
-25.342991459,31.786163716,2015-12-08 08:35,3609901
-24.783371,31.380949,2015-12-08 09:10,13317242
-24.783089566,31.380577041,2015-01-08 09:20,78377554
-25.49528,30.96217,2015-08-08 09:22,92213100
-25.38767,30.983996667,2015-02-08 09:53,28954041
-25.33189673,30.997066079,2015-10-08 10:07,80397902
-25.331901885,30.997074125,2015-06-08 10:08,80397902
-25.331969024,30.997014279,2015-11-08 10:09,80397902
-25.331926905,30.996964909,2015-08-08 10:16,80397902
-25.331915044,30.996906739,2015-05-08 10:19,80397902
-25.331928204,30.996926185,2015-06-08 10:24,80397902
-25.331928204,30.996926185,2015-09-08 10:25,80397902
-25.331916553,30.996935992,2015-06-08 10:26,80397902
-25.3305,31.002066667,2015-05-08 10:27,74078774
-25.29485428,31.004969991,2015-03-08 10:28,80397902
-25.29485428,31.004969991,2015-11-08 10:29,80397902
-25.29485428,31.004969991,2015-08-08 10:30,80397902
-25.332052591,30.996881845,2015-09-08 10:31,80397902
-25.29485428,31.004969991,2015-01-08 10:33,80397902
-25.33203084,30.996920737,2015-10-08 10:34,80397902
-25.33203302,30.997047186,2015-11-08 10:36,80397902
-25.332034305,30.997046805,2015-11-08 10:39,80397902
-25.447458333,30.954011667,2015-04-08 10:45,49434843
-25.043187164,31.128517296,2015-10-08 11:15,25646432
-25.493143104,30.962066437,2015-08-08 11:18,92213100
-25.043187164,31.128517296,2015-03-08 11:18,25646432
-24.427488955,31.02746358,2015-07-08 11:23,94007433
-24.9927788,31.5923894,2015-12-08 11:39,95007177
-25.441200603,30.963238478,2015-12-08 12:13,15525879
-25.028758333,31.359183333,2015-11-08 12:15,15525879
-25.456994609,30.932171817,2015-08-08 12:17,24697003
-25.441200603,30.963238478,2015-08-08 12:18,15525879
-24.981265893,31.566254001,2015-04-08 12:19,15525879
-25.441200603,30.963238478,2015-11-08 12:20,15525879
-25.294066667,31.0117,2015-11-08 12:20,87858326
-25.462126988,31.532609664,2015-12-08 12:45,3609901
-25.460789708,31.535053253,2015-05-08 12:49,3609901
-25.227529649,31.074750575,2015-06-08 12:49,25084308
-25.426950155,31.450514023,2015-02-08 12:56,3609901
-25.462494581,30.930376053,2015-01-08 13:21,80397902
-23.531286819,31.4105058,2015-05-08 13:40,98749546
-25.426950155,31.450514023,2015-02-08 13:44,3609901
-25.302693341,30.991880195,2015-09-08 13:48,74372878
-25.379527188,31.717347661,2015-05-08 14:13,10091423
-25.322504137,31.006103111,2015-03-08 14:19,34158462
-25.496420043,30.989106185,2015-05-08 14:30,13003775
-25.170106211,31.268162727,2015-06-08 14:31,16156084
-25.082388833,31.098016667,2015-09-08 14:48,24876072
-24.502596667,30.891683333,2015-12-08 14:59,41807690
-25.082347167,31.0976055,2015-03-08 15:17,24876072
-24.524053333,31.1197445,2015-06-08 15:53,77287742
-24.456355219,31.398160729,2015-10-08 16:19,86704320
-24.454642636,31.083083608,2015-09-08 16:22,20111067
-25.499224667,31.508905612,2015-12-08 16:23,95528691
-25.468925,30.957525,2015-03-08 16:24,93879335
-25.466836667,30.955575,2015-02-08 16:24,49420711
-25.4690073,30.9559299,2015-03-08 16:27,42118305
-25.455683524,30.927810349,2015-02-08 16:28,35984677
-24.796453464,31.346660588,2015-05-08 16:33,10249487
-25.485041464,30.949662436,2015-03-08 16:33,82123181
-25.4559827,31.0147028,2015-08-08 16:52,8319457
-24.963901498,31.314786179,2015-05-08 16:54,72440920
-25.030823466,31.123677662,2015-04-08 17:28,72440920
-24.963913949,31.314761794,2015-09-08 17:31,72440920
-25.383145446,30.98183725,2015-02-08 17:32,8915703
-24.972838689,31.344394375,2015-03-08 17:33,72440920
-25.49119,30.98641,2015-10-08 17:36,63807685
-25.4927689,30.9619959,2015-01-08 17:36,42118305
-25.4928569,30.9619777,2015-06-08 17:37,42118305
-25.307250746,31.031200321,2015-11-08 17:38,75817628
-25.474954308,30.970398201,2015-03-08 17:46,75817628
-25.471677233,30.990929604,2015-12-08 17:49,15838592
-25.348597881,31.022071727,2015-01-08 18:28,46415684
-24.947659,31.449155,2015-07-08 18:32,32420563
-24.876486667,30.888188333,2015-10-08 18:35,77981342
-24.876417374,30.88809664,2015-11-08 18:39,77981342
-24.874903333,30.890761667,2015-11-08 18:40,77981342
-24.42756603,31.027633465,2015-10-08 18:40,38168285
-25.030586828,31.279549035,2015-03-08 19:04,33050568
-23.945743021,31.165165901,2015-12-08 19:10,62860636
-25.473170701,30.980032097,2015-09-08 19:13,80071505
-23.926726368,31.139985614,2015-04-08 19:13,62860636
-23.945743021,31.165165901,2015-04-08 19:16,62860636
-24.439413948,31.022204161,2015-03-08 20:02,62858981
-25.332366996,31.000522943,2015-04-08 20:24,8915703
-24.782988333,31.380478333,2015-08-09 01:27,78377554
-25.040291701,31.142740622,2015-02-09 01:33,84371708
-24.736544746,31.508916498,2015-01-09 01:40,7444006
-24.9722,31.531111,2015-04-09 01:41,81299665
-23.852848353,31.575774435,2015-04-09 01:42,44819587
-24.427378333,31.0273945,2015-03-09 01:48,25973448
-23.853537137,31.574832394,2015-04-09 02:21,44819587
-23.982153333,31.774891667,2015-09-09 03:02,96989385
-23.924163333,31.43767,2015-07-09 03:04,96989385
-23.982058333,31.775046667,2015-05-09 03:05,96989385
-25.294941667,31.011091667,2015-03-09 03:44,70285610
-24.38139868,31.32212961,2015-05-09 03:59,15562150
-25.29549862,31.019863415,2015-09-09 04:00,97260224
-24.876423734,30.888193036,2015-07-09 04:15,77540113
-25.452185213,31.175664989,2015-07-09 04:16,48651281
-24.381349976,31.322210832,2015-11-09 04:22,15562150
-25.500681912,31.000164587,2015-02-09 04:23,64383078
-25.468925,30.957525,2015-04-09 04:34,93879335
-25.468953333,30.957533333,2015-10-09 04:36,93879335
-25.289482161,31.055517197,2015-01-09 05:05,88239344
-24.291053703,31.229879893,2015-02-09 05:29,20076895
-24.291069252,31.229890958,2015-08-09 05:30,20076895
-24.291063426,31.229932364,2015-04-09 05:31,20076895
-24.291084632,31.229886347,2015-01-09 05:33,20076895
-24.291107188,31.229715369,2015-05-09 05:36,20076895
-24.502728333,30.891725,2015-02-09 05:37,41807690
-24.291080693,31.229873858,2015-08-09 05:37,20076895
-24.291080986,31.229869332,2015-12-09 05:38,20076895
-24.291167764,31.229804434,2015-05-09 05:39,20076895
-24.291167764,31.229804434,2015-07-09 05:42,20076895
-24.454642636,31.083083608,2015-07-09 05:49,3115948
-24.291133617,31.22982167,2015-10-09 05:50,20076895
-25.501003333,30.984255,2015-06-09 06:09,13003775
-25.327813387,31.014849033,2015-04-09 06:43,34375533
-25.4987537,30.9963874,2015-09-09 06:50,46984321
-24.980792492,31.484633302,2015-02-09 07:29,63899024
-24.416496,31.095183,2015-09-09 07:42,20111067
-25.46813,30.985205,2015-01-09 07:55,36995523
-25.468728333,30.95363,2015-06-09 08:12,37106688
-25.307629234,31.031131558,2015-08-09 08:57,51784321
-25.307724075,31.031084033,2015-07-09 09:01,51784321
-23.946303143,31.14114418,2015-09-09 09:06,82944041
-25.47761,31.99164,2015-12-09 09:15,38848500
-24.92120883,31.520839809,2015-04-09 09:25,45793859
-25.37103,31.183186667,2015-03-09 09:33,90929014
-23.854032378,31.574909454,2015-07-09 09:48,98749546
-25.502757863,30.950906969,2015-06-09 09:49,88577676
-25.47625456,30.940039633,2015-12-09 09:51,82123181
-23.853854388,31.575081367,2015-07-09 09:55,98749546
-25.49261073,30.994056214,2015-05-09 10:08,11811289
-25.492575323,30.994087518,2015-09-09 10:10,11811289
-25.294875,31.009836117,2015-05-09 10:10,8817111
-25.452207173,31.175580667,2015-09-09 10:16,48651281
-25.325752566,31.019757767,2015-02-09 10:23,44819587
-24.9722,31.531111,2015-09-09 10:41,81299665
-24.9722,31.531111,2015-12-09 10:44,81299665
-25.452194475,31.175660882,2015-02-09 10:57,48651281
-24.771766654,31.399143164,2015-12-09 11:02,81299665
-25.134967268,31.138494266,2015-11-09 11:24,87613176
-23.94686,31.026465,2015-06-09 11:26,34091142
-24.724161667,31.477366667,2015-03-09 11:30,62802511
-24.796453464,31.346660588,2015-04-09 11:30,88109396
-24.727503333,31.476428333,2015-04-09 11:34,62802511
-24.727503333,31.476428333,2015-10-09 11:39,62802511
-25.473411667,30.985788333,2015-05-09 11:40,36995523
-24.859297898,31.401537814,2015-11-09 11:41,88109396
-24.727458333,31.476575,2015-05-09 11:42,62802511
-25.327813387,31.014849033,2015-03-09 11:42,74078774
-24.727405855,31.476485457,2015-09-09 11:46,62802511
-25.488536667,30.959821667,2015-11-09 12:00,46935498
-25.480172569,30.969837981,2015-12-09 12:00,24876072
-24.980792492,31.484633302,2015-03-09 12:19,63899024
-24.980830719,31.520878137,2015-12-09 12:26,34375533
-24.98159,31.11537,2015-10-09 12:31,52098531
-25.452186554,31.175644621,2015-08-09 12:36,48651281
-25.438772811,30.966671753,2015-09-09 12:36,48512695
-24.611886667,31.122813833,2015-04-09 12:39,76998968
-25.499142269,30.951914024,2015-08-09 12:39,49506718
-25.471016918,30.953945797,2015-01-09 12:45,29738091
-24.99151449,31.23778083,2015-10-09 12:57,84196831
-24.916513333,31.490366667,2015-07-09 13:14,84209758
-25.202155,31.036997167,2015-05-09 13:35,24876072
-25.287972873,31.003855468,2015-03-09 13:35,71394516
-25.504574329,30.99318861,2015-01-09 13:49,80385456
-24.2176826,30.8864424,2015-07-09 13:54,86558371
-25.322517003,31.006074948,2015-02-09 14:07,34158462
-24.980792492,31.484633302,2015-08-09 14:14,7865000
-25.282925628,31.004854962,2015-08-09 14:30,46741623
-25.322457648,31.00603458,2015-01-09 14:37,34158462
-25.503067523,30.951311769,2015-08-09 14:48,88577676
-25.421213333,30.962888333,2015-11-09 14:56,84834508
-25.427588333,30.964583333,2015-03-09 14:59,84834508
-25.496336667,30.949071667,2015-03-09 15:00,95977412
-24.475797502,31.013769973,2015-01-09 15:21,13890534
-25.53017,31.320975,2015-11-09 15:37,24330483
-25.494000558,31.003272878,2015-02-09 15:49,17079129
-25.494007808,31.003311016,2015-10-09 15:54,17079129
-25.0380916,31.1379428,2015-08-09 15:59,25646432
-24.980792492,31.484633302,2015-03-09 16:05,63899024
-24.783371,31.380949,2015-10-09 16:07,11749071
-24.783371,31.380949,2015-12-09 16:10,47562732
-25.530111843,31.32112091,2015-01-09 16:13,24330483
-25.143988833,31.325321667,2015-07-09 16:18,16156084
-25.143925,31.325388333,2015-04-09 16:18,16156084
-25.502172619,30.949351446,2015-10-09 16:28,88577676
-25.483135223,30.95989418,2015-04-09 16:36,65252264
-25.286175,31.531575,2015-08-09 16:41,48670272
-25.348585644,31.022155294,2015-07-09 16:47,46415684
-25.44581,31.99253,2015-11-09 17:10,88105445
-25.444758333,30.966463333,2015-06-09 17:10,87107333
-25.441958333,30.971903333,2015-08-09 17:12,87107333
-25.4987518,30.9963872,2015-11-09 17:19,46984321
-24.421403333,31.071452833,2015-10-09 17:35,58926121
-24.588921064,31.398322608,2015-04-09 17:47,32420563
-25.457357699,30.997168875,2015-06-09 17:57,54420532
-24.4861808,31.0812892,2015-08-09 17:57,88892754
-25.457357699,30.997168875,2015-01-09 18:00,54420532
-25.284005,31.00759445,2015-11-09 18:36,67035459
-25.482769,30.945366,2015-11-09 18:53,32529729
-24.3752686,30.9448093,2015-07-09 18:57,69595439
-25.482769,30.945366,2015-05-09 19:01,32529729
-24.005744029,31.741391569,2015-12-09 19:03,98749546
-24.727503333,31.476428333,2015-03-09 19:03,62802511
-25.4794243,30.9442424,2015-08-09 19:09,32529729
-25.358521371,31.893173018,2015-10-09 19:11,98277872
-25.358521371,31.893173018,2015-08-09 19:16,98277872
-25.358521371,31.893173018,2015-10-09 19:36,98277872
-24.454642636,31.083083608,2015-07-09 19:37,3115948
-25.28528304,30.990136574,2015-08-09 19:40,67035459
-25.438500541,31.970997589,2015-04-09 19:46,98277872
-25.451975524,31.52222654,2015-05-09 19:54,98277872
-25.451635695,31.522438199,2015-08-09 20:04,98277872
-24.934687485,31.559409996,2015-10-09 20:45,68822557
-24.607295,31.086413833,2015-03-09 21:09,76998968
-25.482769,30.945366,2015-12-10 22:42,32529729
-24.951917178,31.500417579,2015-01-10 23:01,68822557
-24.97075,31.523813333,2015-08-10 01:02,84853809
-25.47761,31.99164,2015-04-10 01:21,38848500
-24.42855,31.155363833,2015-12-10 01:24,20076895
-24.783572909,31.380884489,2015-01-10 01:29,78377554
-24.72746327,31.476574603,2015-01-10 02:16,62802511
-24.727459644,31.476575473,2015-03-10 02:18,62802511
-25.134677044,31.138455793,2015-06-10 02:43,87613176
-25.464625207,30.970008358,2015-09-10 04:29,48651281
-25.471904839,30.979720931,2015-07-10 04:36,80385456
-24.727503333,31.476428333,2015-04-10 04:37,62802511
-24.727455165,31.476582476,2015-03-10 04:41,62802511
-25.030586828,31.279549035,2015-08-10 04:41,55980905
-25.482769,30.945366,2015-03-10 04:41,32529729
-24.727458571,31.476581665,2015-01-10 04:43,62802511
-25.386814086,30.983700426,2015-04-10 04:45,88770734
-24.727458915,31.476581583,2015-12-10 04:48,62802511
-24.727458959,31.476581572,2015-04-10 04:50,62802511
-24.727453803,31.4765828,2015-05-10 04:52,62802511
-24.727399023,31.4764744,2015-11-10 04:53,62802511
-24.727453695,31.476582789,2015-02-10 04:55,62802511
-24.727453738,31.476582816,2015-02-10 04:58,62802511
-24.796453464,31.346660588,2015-09-10 05:12,88109396
-24.475797502,31.013769973,2015-08-10 05:15,29776375
-25.275228333,30.999625,2015-12-10 05:16,68418291
-25.490525,31.544595,2015-06-10 05:22,53865431
-24.471755769,31.044555194,2015-05-10 05:27,55467910
-25.325282863,31.071704496,2015-10-10 05:33,85901511
-24.475797502,31.013769973,2015-10-10 05:38,29776375
-25.421971695,30.967269035,2015-06-10 05:47,32880770
-24.118873352,31.262224348,2015-12-10 05:56,50484787
-24.796453464,31.346660588,2015-07-10 06:02,88109396
-24.796453464,31.346660588,2015-02-10 06:06,88109396
-25.437632804,31.961683659,2015-09-10 06:07,3944312
-24.9722,31.531111,2015-04-10 06:13,81299665
-24.9722,31.531111,2015-03-10 06:16,81299665
-25.4999022,30.956165975,2015-01-10 06:24,54734773
-25.438628783,30.970997689,2015-09-10 06:24,54796261
-24.796453464,31.346660588,2015-04-10 06:27,88109396
-24.796453464,31.346660588,2015-11-10 06:28,88109396
-25.4998691,30.9556406,2015-11-10 06:30,54734773
-24.796453464,31.346660588,2015-05-10 06:31,88109396
-25.4998687,30.9556406,2015-06-10 06:33,54734773
-24.796453464,31.346660588,2015-01-10 06:34,88109396
-24.796453464,31.346660588,2015-09-10 06:36,88109396
-25.4998695,30.9556418,2015-07-10 06:36,54734773
-24.796453464,31.346660588,2015-04-10 06:38,88109396
-25.4999022,30.956165975,2015-05-10 06:38,54734773
-24.38138788,31.322253728,2015-03-10 06:40,34915064
-24.38138788,31.322253728,2015-08-10 06:42,34915064
-24.588921064,31.398322608,2015-10-10 07:02,32420563
-24.239428333,31.341428333,2015-04-10 07:04,52756816
-24.2513,31.344366667,2015-01-10 07:08,52756816
-24.251325,31.342438333,2015-12-10 07:11,52756816
-25.295337472,31.002889537,2015-03-10 07:12,73296776
-25.295083333,31.002733333,2015-11-10 07:13,73296776
-25.29533747,31.00288954,2015-09-10 07:15,73296776
-25.4999022,30.956165975,2015-09-10 07:25,54734773
-24.42756603,31.027633465,2015-09-10 07:39,66519986
-25.499121799,30.996730099,2015-12-10 07:42,13003775
