id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
38038792,"Modernt, barnvänligt parhus 10 km från City",288634657,Åsa,,Rinkeby-Tensta,59.38475,17.95041,Entire home/apt,900,3,7,2022-03-05,0.21,1,2,4,
36204054,One Bedroom Apartment Basement,362541894,ApartDirect,,Bromma,59.36203,17.9668,Hotel room,1381,2,2,2019-09-15,0.06,21,0,0,
39805003,Toppmodern villa med närhet till innerstan,58483229,Martina,,Östermalms,59.38198,18.07509,Entire home/apt,4500,5,3,2022-01-02,0.10,1,22,2,
640892198519727059,(No3) Välkomnande bed & breakfast i Sollentuna,194512409,Anneli,,Rinkeby-Tensta,59.4235511,17.9317603,Private room,284,1,0,,,8,363,0,
48926670,"Litet fint rum nära hav, skog och Stockholm",273036388,Anna Looft,,Östermalms,59.37667,18.04706,Private room,250,14,1,2021-11-21,0.14,13,0,1,
50369702,Nybyggd 4a vid vattnet med utsikt över Stockholm,177580636,Daniela,,Östermalms,59.31625,18.13016,Entire home/apt,1000,15,1,2021-07-20,0.09,1,0,1,
34352198,Large house with pool 10 min from Stockholm City,34453439,Tommy Och Josefine,,Rinkeby-Tensta,59.4067,17.96866,Entire home/apt,6500,5,3,2021-12-28,0.09,1,183,1,
645643705206073972,"(No1,3) Välkomnande bed and breakfast i Sollentuna",194512409,Anneli,,Rinkeby-Tensta,59.42466,17.93067,Private room,568,1,0,,,8,364,0,
641188671299432134,(No4) Välkomnande bed & breakfast i Sollentuna,194512409,Anneli,,Rinkeby-Tensta,59.42463,17.93147,Private room,440,1,0,,,8,364,0,
11004612,Exklusiv och lyxig nybyggd lägenhet,57104666,Niklas,,Östermalms,59.36142,18.12218,Entire home/apt,1500,10,1,2016-06-05,0.01,1,365,0,
601617438345486861,Idylliskt boende på Stockholms närmsta skärgårdsö,22200259,Lotta,,Östermalms,59.375134,18.085234,Entire home/apt,1471,7,0,,,1,55,0,
52416281,Fint rum i Aga/Dalenúm på Lidingö,424260409,Ivon,,Östermalms,59.34302,18.15801,Private room,345,1,14,2022-06-10,1.63,2,301,14,
50821132,Holiday Corporate apartment,23932837,Nancy,,Östermalms,59.34641,18.15712,Entire home/apt,1928,1,0,,,1,365,0,
17787723,Nice place to be,121494755,Ley,,Östermalms,59.34564,18.15893,Private room,408,1,50,2019-10-27,0.81,1,90,0,
610020211910277717,En 4a 90kvm,455337533,Simret,,Rinkeby-Tensta,59.38318,17.94588,Entire home/apt,1000,1,0,,,2,248,0,
51938660,Bedroom 12minutes by metro to Centre(TCentralen ),250912920,Marlena Karolina,,Rinkeby-Tensta,59.37834,17.95584,Private room,1250,1,2,2021-12-05,0.25,9,174,2,
19354923,Cosy room w own entrance 20 minutes from Stockholm,135633764,Elisabeth,,Skarpnäcks,59.22789,18.20267,Private room,350,2,81,2022-03-06,1.34,1,175,1,
617283511091045762,Ett rum i en trevlig lägenhet.,453512601,Ramuné,,Östermalms,59.30837,18.1619,Private room,470,2,3,2022-06-07,3,1,273,3,
37920923,"☆Friendly 5-star B&B, 10min to City, Sauna, Relax☆",3557206,Tomer,,Östermalms,59.35172,18.16409,Private room,3743,1,6,2020-12-28,0.18,3,177,0,
29628646,"1 Cozy, sunny and large apartment",39281191,Alvaro,,Skarpnäcks,59.21948,18.14634,Private room,300,1,6,2022-04-28,0.16,3,353,3,
53087660,Cheerfull 2 bedroom and one living room  apartment,54302608,Dijay,,Spånga-Tensta,59.37634,17.94482,Entire home/apt,3000,1,0,,,1,365,0,
29541474,Big Room with all Amenities close to City Center!,7319393,Fredrik And Family,,Farsta,59.22789,18.13861,Private room,357,1,170,2022-06-23,3.87,1,146,38,
24275849,A private pink room at a lovely family house,66334239,Madi,,Hässelby-Vällingby,59.41303,17.8224,Private room,357,1,14,2019-09-12,0.27,2,39,0,
13474111,2 room apart in quiet neighborhood,73371674,Micael,,Östermalms,59.35191,18.15525,Private room,551,10,1,2016-06-14,0.01,1,358,0,
49054203,Hus på Lidingö 15 minuter från Stockholm city,386111,Johan,,Östermalms,59.384785,18.101273,Entire home/apt,2500,7,0,,,1,222,0,
50353666,Beach house vid Mälarens strandkant,23201563,Anna,,Skärholmens,59.27546,17.84874,Entire home/apt,1500,2,32,2022-06-23,2.61,1,114,31,
53177607,Barkarby City Apartment Stockholm 1109,310835509,TravelNest,,Spånga-Tensta,59.41124,17.86813,Entire home/apt,1187,1,0,,,38,364,0,
36205135,Superior Studio Apartment,362541894,ApartDirect,,Bromma,59.36217,17.9682,Hotel room,1307,2,77,2022-06-11,2.13,21,187,13,
43996894,Boende nära till allt i Segeltorp/Huddinge,352520494,Habib,,Skärholmens,59.27551,17.92247,Entire home/apt,790,2,7,2020-12-05,0.31,1,174,0,
613767079808663471,Room in shared row house  in Stuvsta-Snättringe,7190141,Anna,,Älvsjö,59.25087,17.9709,Entire home/apt,400,14,0,,,1,206,0,
53195830,Unique appartment on the sea - Stockholm City,376486499,Bengt,,Östermalms,59.31826,18.14071,Entire home/apt,2500,5,0,,,1,271,0,
654089253316344514,Lovely one bedroom condo newly built,159122065,Nora,,Spånga-Tensta,59.41549,17.86864,Entire home/apt,520,7,0,,,1,365,0,
2625798,Villa ten min. from Stockholm city,6504543,Lisa,,Östermalms,59.39071,18.05321,Entire home/apt,1709,30,10,2019-07-31,0.12,1,196,0,
18926036,Huddinge Residence,131918245,Anne-Marie,,Enskede-Årsta-Vantörs,59.24473,18.02225,Private room,470,1,1,2017-05-31,0.02,1,365,0,
53019774,Charmig liten lägenhet i centrala Sundbyberg,21070684,Angelica,,Bromma,59.36609,17.97078,Entire home/apt,556,1,0,,,1,351,0,
4002041,Fantastic 2 bedroom's apartment near Södermalm,16266001,Priscila,,Södermalms,59.30389,18.11919,Entire home/apt,764,120,0,,,1,222,0,
643868665234118127,"Quiet studio, 25 min. to downtown with tram.",2319517,Daniel,,Östermalms,59.3396,18.17411,Entire home/apt,718,1,0,,,1,293,0,
644177870408333265,Villa - 300m till vattnet & 10min från city.,3253886,Maja,,Östermalms,59.38464024356376,18.069924116134644,Entire home/apt,2800,3,0,,,1,314,0,
41230927,Mini hotel with private rooms. Room no 4,182380970,Lasse,,Spånga-Tensta,59.39161,17.84568,Private room,310,2,7,2022-04-30,0.25,8,116,3,
47884652,Vacker sekelskiftetsvilla  belägen vid edsviken,89290531,Richard,,Rinkeby-Tensta,59.42841,17.95521,Entire home/apt,7000,2,8,2021-08-06,0.65,1,230,6,
28125639,"Stockholm, Sea View appartment  - 10min from city",137326083,Jamel,,Bromma,59.34743,17.98583,Entire home/apt,600,2,10,2019-08-31,0.22,1,175,0,
11668896,Charmigt gårdshus med loft,61949662,Malin,,Älvsjö,59.27576,17.94563,Entire home/apt,700,5,22,2022-06-11,0.30,1,282,2,
18760115,Hus i skärgården mitt i stan,80663857,Steffi,,Östermalms,59.37576,18.09437,Entire home/apt,1500,5,17,2020-08-03,0.28,1,40,0,
34861965,Little house with own privacy/wifi/parking/TV,217042659,Daniel,,Hässelby-Vällingby,59.41442,17.78177,Entire home/apt,643,1,24,2022-06-23,0.65,1,38,7,
49790771,Luxury Business Studio Apartment - Street View #3,378998653,City Living,,Bromma,59.37695,17.96978,Entire home/apt,850,2,4,2022-05-14,0.63,13,316,4,
24979623,"Modern townhouse close to lakes, 20 min from Sthlm",8299758,Car-Albin,,Skarpnäcks,59.25065,18.19132,Entire home/apt,1500,4,15,2022-04-18,0.32,1,5,4,
37037309,Uthyrnings del med egen ingång,32497295,Irma,,Spånga-Tensta,59.37638,17.96193,Entire home/apt,436,1,0,,,1,30,0,
1194411,"'Where thou art, that is home.'",2210998,Clarisse,,Skarpnäcks,59.30141,18.1274,Entire home/apt,1050,2,14,2019-07-27,0.13,1,117,0,
617422725922769363,Cozy 1-bedroom apartment with free parking,4462952,Inga,,Älvsjö,59.26078,17.97465,Entire home/apt,702,2,4,2022-06-17,4,1,320,4,
38398767,Mini hotel with private rooms. Room no 3,182380970,Lasse,,Spånga-Tensta,59.39221,17.84476,Private room,310,2,17,2022-05-01,0.50,8,257,9,
43921546,Arkitektritad villa i sommaridyll med sjöutsikt,47399793,Linus,,Skärholmens,59.27722,17.85021,Entire home/apt,3500,7,4,2021-08-06,0.17,1,67,3,
54263252,Sjönära gårdshus på unik ö nära Stockholm,19407845,Patrik,,Östermalms,59.37642,18.09144,Entire home/apt,1550,2,2,2022-04-27,0.47,2,325,2,
53151171,1 Bedroom Apartment- Best Location in Stockholm,136503930,Prince,,Bromma,59.35916,17.96552,Entire home/apt,649,2,1,2022-01-05,0.17,1,266,1,
13755942,Exclusive Villa seaview 30 min from Stockholm City,70085529,Marcus,,Östermalms,59.34409,18.16565,Entire home/apt,3224,6,0,,,1,47,0,
560067724386493574,Magisk lägenhet i centrala Sundbyberg,11320097,Kajsa,,Bromma,59.36806,17.96044,Entire home/apt,1400,14,0,,,1,206,0,
24330628,Lovely and cozy apartment in Stockholm,17506105,Gabriel,,Bromma,59.35146,18.00066,Entire home/apt,790,6,8,2021-10-29,0.17,1,32,1,
560901053198164302,Lovely seaside flat in Djursholm,14849015,Susanna,,Östermalms,59.38803,18.08162,Entire home/apt,2500,14,0,,,1,319,0,
53124148,Fin lägenhet nära Stockholm,16957923,Hélène,,Bromma,59.35339,17.99543,Entire home/apt,800,3,1,2022-05-04,0.57,1,97,1,
40769507,Luxurious designer villa Art Deco,64911320,Therese,,Östermalms,59.36116,18.12388,Entire home/apt,4200,6,0,,,1,23,0,
52541657,1 bedroom apartment with an own entrance,26137721,Second Home Apartments,,Kungsholmens,59.35383,18.00796,Entire home/apt,1500,3,1,2022-04-30,0.53,10,357,1,
53159758,Liding 2-bed Apartment Stockholm 1212,310835509,TravelNest,,Östermalms,59.35083,18.14466,Entire home/apt,1112,1,0,,,38,364,0,
653562488669795469,"2-bed apartment in Häggvik, Sollentuna",465046893,Thomas,,Rinkeby-Tensta,59.44037,17.93095,Entire home/apt,580,28,0,,,7,174,0,
53213533,Cosy and clean 1-bedroom rental in quiet area,3249676,Anton,,Bromma,59.35095,18.00006,Private room,297,4,4,2022-06-03,0.71,1,27,4,
43830509,Room close to central Stockholm,350542380,Dino,,Bromma,59.35094,17.99045,Private room,350,15,5,2020-12-11,0.21,1,335,0,
651362819383356938,"Lyxig våning, nära till city",245448832,Adam,,Älvsjö,59.27684290000001,17.9440906,Entire home/apt,795,1,0,,,1,341,0,
574282927737091311,Historisk lägenhet nära stan vid vattnet,447671790,Patrik,,Kungsholmens,59.34393,18.00173,Entire home/apt,3600,1,0,,,1,329,0,
566438978732744083,Modern and cosy house close to nature & Stockholm,7221782,Jolanda,,Skarpnäcks,59.25289,18.1766,Entire home/apt,680,3,2,2022-03-24,0.54,1,81,2,
603504342386289069,H ggvik Apartment in Sollentuna 1002,310835509,TravelNest,,Rinkeby-Tensta,59.44017,17.93053,Entire home/apt,1069,1,0,,,38,364,0,
8640900,Cosy open space apartment,45428134,Mikael,,Bromma,59.35697,17.97014,Entire home/apt,1160,1,31,2022-04-18,0.39,1,16,1,
35283217,Private room 10 min to Stockholm City,76926518,Milan,,Bromma,59.35025,17.99035,Private room,565,1,17,2022-06-24,0.48,1,174,10,
17907527,"12 min to city with subway, 4 public transports!",122732180,Liang,,Bromma,59.36464,17.9784,Private room,499,2,14,2022-06-19,0.22,1,35,8,
13070444,Sundbybergs Beverly Hills,72449546,Marina,,Bromma,59.35804,17.96818,Entire home/apt,1127,1,14,2022-06-18,0.19,1,326,9,
29775100,Privat boende i natursköna Edsviken,187232763,Anna,,Rinkeby-Tensta,59.41285,17.98083,Entire home/apt,1180,4,0,,,1,90,0,
53355068,Luxury Business Studio Apartment - Street View #6,378998653,City Living,,Bromma,59.37754,17.96849,Entire home/apt,700,2,16,2022-06-19,2.26,13,268,16,
541998092465285081,Luxury Business Studio Apartment - Street View #7,378998653,City Living,,Bromma,59.37732,17.96823,Entire home/apt,850,2,5,2022-06-11,1.42,13,290,5,
13234534,"Lovely room at charming house, close to everything",688603,Sunny,,Hässelby-Vällingby,59.41429,17.82176,Private room,690,1,4,2020-03-28,0.07,1,365,0,
53379342,"Smart, compact living near great communication",147371643,Adna,,Bromma,59.37423,17.96973,Entire home/apt,298,1,1,2022-06-06,1,1,325,1,
589608739438109941,Luxury Business Studio Apartment Street View,445652307,City Living,,Bromma,59.377983,17.969233,Entire home/apt,985,1,0,,,13,290,0,
643887778766977558,Cozy studio 3 min walk to Sollentuna station,218582554,Ali,,Rinkeby-Tensta,59.42882119999999,17.9457151,Entire home/apt,480,1,0,,,1,365,0,
553502921740764800,Excellent location - Lovely 1 BR condo in Nacka!,423541406,Kamar,,Östermalms,59.3185,18.16287,Entire home/apt,1100,4,7,2022-06-19,1.79,1,354,7,
17217307,Private room in luxury flat,29046606,Mubeen,,Rinkeby-Tensta,59.38488,17.94376,Private room,400,3,43,2022-06-20,0.68,1,113,5,
40475797,"Central, cozy and modern!",127287801,Laureta,,Rinkeby-Tensta,59.38244,17.97486,Entire home/apt,640,14,5,2021-08-07,0.16,1,327,2,
49874230,Mysig studio med närhet till hav och skog,273036388,Anna Looft,,Östermalms,59.377388,18.048479,Entire home/apt,404,14,0,,,13,339,0,
53784530,Room 12min from STHLM centre-Tcentralen by metro.,250912920,Marlena Karolina,,Spånga-Tensta,59.37555,17.95975,Private room,502,1,22,2022-06-08,3.51,9,269,22,
629472145612670780,Fint rum i etagelägenhet centrala Sundbyberg,41781254,Gunilla,,Bromma,59.36563,17.96407,Private room,379,2,3,2022-06-18,3,1,85,3,
19489072,Lägenhet,136135122,Sam,,Spånga-Tensta,59.37423,17.93478,Private room,300,1,0,,,1,175,0,
603568664076689760,Mysig och fin liten pärla. Nära till bad och stad.,453977574,Karin,,Östermalms,59.305065,18.154186,Entire home/apt,980,2,0,,,1,315,0,
53715870,Unique & light artist apartment near Södermalm,58176087,Tania,,Södermalms,59.31056,18.11104,Entire home/apt,990,7,1,2022-02-08,0.22,1,80,1,
53733462,Mysigt rum med kitchenett nära havet,273036388,Anna Looft,,Östermalms,59.38002,18.04734,Entire home/apt,375,14,0,,,13,176,0,
29333616,20 min från city,220980257,Marian,,Spånga-Tensta,59.37579,17.95761,Private room,300,1,26,2022-06-05,0.58,1,22,9,
603544994938078080,H ggvik Apartment Sollentuna 1008,310835509,TravelNest,,Rinkeby-Tensta,59.4399,17.93011,Entire home/apt,1069,1,0,,,38,364,0,
37319611,Room in big Apartment - close to airport and City,273952878,Ian,,Rinkeby-Tensta,59.42787,17.94053,Private room,275,1,20,2022-05-14,0.61,2,267,5,
1232203,Radhus i Järvastaden/Sundbyberg,6719552,Lina,,Rinkeby-Tensta,59.385,17.97732,Entire home/apt,1500,14,2,2017-08-07,0.02,1,328,0,
581578327388587062,Trevlig stuga med parkering inkluderad.,92317807,Jen,,Spånga-Tensta,59.39728,17.86201,Entire home/apt,1214,3,0,,,2,365,0,
581825018640391827,Lidingo Apartment Stockholm 1206,310835509,TravelNest,,Östermalms,59.34962,18.14534,Entire home/apt,1069,1,0,,,38,365,0,
21471679,Great villa in Stockholm,100630216,Mia,,Östermalms,59.35207,18.1455,Entire home/apt,2300,2,7,2022-06-05,0.13,2,248,1,
655214932413813591,De finns grillplats utanför huset.,101090101,Merja,,Skärholmens,59.24977,17.88009,Private room,280,1,0,,,1,364,0,
599331,Stockholm island suburb of Lidingö,2965109,Camilla,,Östermalms,59.34772,18.16693,Private room,250,5,42,2022-06-08,0.40,1,34,9,
604938863311826624,Room with private bathroom in Nacka,454268998,Julia,,Östermalms,59.31681,18.17569,Private room,329,1,5,2022-06-19,2.63,1,307,5,
52416727,Fint rum i perfekt läge på Lidingö,424260409,Ivon,,Östermalms,59.34487,18.15867,Private room,339,1,4,2021-11-15,0.49,2,297,4,
31402755,Villa with pool near Stockholm.,235208732,Kerstin,,Skarpnäcks,59.23039,18.15523,Entire home/apt,3207,5,10,2022-04-16,0.25,1,9,2,
655596889323854572,Lovely 2-room apartment in Solna,170924686,Gabriela,,Östermalms,59.38185,18.02518,Entire home/apt,550,2,0,,,1,300,0,
27460637,Small building with unique and flexible location,171691003,Remon,,Enskede-Årsta-Vantörs,59.24759,18.00809,Entire home/apt,303,1,28,2022-04-30,0.63,1,313,2,
644708902233671487,Trevlig villa med öppen spis och stor altan,323512952,Amer,,Enskede-Årsta-Vantörs,59.25535,18.00535,Entire home/apt,2384,4,0,,,1,297,0,
50239870,Beautiful small flat in a Beautiful  neighborhood,313817583,Hanan,,Östermalms,59.38266,18.0265,Entire home/apt,500,1,1,2022-01-02,0.17,1,277,1,
43906775,Fully equipped Loft with Free parking space,16683151,Olof,,Östermalms,59.3584,18.13467,Entire home/apt,1118,3,74,2022-06-21,3.14,17,338,47,
593124331084360977,MODERN APARTMENT FOR 3-4 GUESTS IN STOCKHOLM,333350722,HOMEstate,,Rinkeby-Tensta,59.4327,17.94101,Entire home/apt,750,20,0,,,14,114,0,
35677762,"Close to Stockholm, neighbor with nature reserve!",11467560,Petra,,Skarpnäcks,59.26322,18.19078,Entire home/apt,1200,5,2,2019-08-10,0.06,1,21,0,
51262330,Big room for rent in Stockholm/ Sundbyberg,250912920,Marlena Karolina,,Spånga-Tensta,59.3766,17.95423,Private room,336,1,4,2022-05-19,0.39,9,163,4,
10936493,Mysigt rum i villa i Sollentuna,56700097,Tina,,Rinkeby-Tensta,59.4407,17.92941,Private room,321,2,32,2020-10-12,0.45,1,28,0,
51223559,Smakfullt inredd lägenhet med närhet till havet!,328939265,Jenny,,Östermalms,59.34557,18.15599,Entire home/apt,995,3,1,2022-06-24,1,1,30,1,
149587,Modern house 15min from city centre,721536,Teymur,,Rinkeby-Tensta,59.4025,17.98828,Entire home/apt,1925,4,10,2019-08-20,0.08,1,175,0,
592035898054609316,Lägenhet med fantastisk utsikt och solig balkong,117427692,Lova,,Bromma,59.361,17.97927,Entire home/apt,1257,1,0,,,1,53,0,
11426663,Room in a modern house in a nice area,7712898,Stefanie,,Rinkeby-Tensta,59.38628,17.98171,Private room,630,1,5,2022-05-11,0.08,1,321,2,
645636411734815722,"(No1,2) Välkomnande bed and breakfast i Sollentuna",194512409,Anneli,,Rinkeby-Tensta,59.42437,17.93064,Private room,568,1,1,2022-06-12,1,8,355,1,
618455371745395802,Trevligt hus i naturområde med fri parkering,457218932,Said,,Farsta,59.22948,18.14001,Entire home/apt,1000,1,0,,,1,348,0,
608413831124241662,Traditional Swedish House for family holidays!,135323554,Andreas,,Rinkeby-Tensta,59.425541,17.930161,Entire home/apt,2483,1,2,2022-05-18,1.22,20,67,2,
589607953439951801,Luxury Studio Apartment Garden View By City Living - Umami,445652307,City Living,,Bromma,59.377983,17.969233,Entire home/apt,1107,1,0,,,13,328,0,
43480957,Fin lägenhet i lugnet villaområde,102706761,Karina,,Älvsjö,59.25855,17.98247,Entire home/apt,1200,7,3,2020-12-21,0.13,2,170,0,
36822867,Studio,273036388,Anna Looft,,Östermalms,59.37984,18.04721,Entire home/apt,400,14,8,2022-04-26,0.25,13,191,3,
47937513,Trevlig och ljus lägenhet på 5:e våningen,329704633,Jens & Lena,,Skarpnäcks,59.30287,18.12894,Entire home/apt,539,3,1,2021-10-14,0.12,1,39,1,
3422334,Quiet room near town center,2802395,Robert,,Södermalms,59.31018,18.11183,Private room,260,20,12,2020-11-24,0.14,1,24,0,
17236230,"House, close to the city",20021937,Ulf,,Rinkeby-Tensta,59.44222,17.93004,Entire home/apt,1600,10,7,2021-06-16,0.12,2,118,0,
650553263087139776,Ljus lägenhet med stor terass,12396289,Tobias,,Kungsholmens,59.35234,18.00577,Entire home/apt,1100,5,0,,,1,206,0,
565849255165107192,Lägenhet med utsikt över globen,378496056,Kevin,,Södermalms,59.31047,18.11803,Entire home/apt,800,1,0,,,1,117,0,
608474375507627830,"Brand new apartment in the hart of Solna, Sthlm",406212527,August,,Bromma,59.36196,17.99529,Entire home/apt,1000,2,0,,,1,273,0,
22270922,1 room apartament in Stockholm 15m to central,155928446,Mourad,,Skarpnäcks,59.30925,18.13774,Entire home/apt,593,7,1,2018-06-12,0.02,1,358,0,
51654497,Bright apartment close to nature & Stockholm city,35915915,Gbenga,,Rinkeby-Tensta,59.38326,17.94635,Entire home/apt,1850,4,9,2022-02-13,0.95,1,191,9,
644893066659263898,Nyrenoverad vattennära lägenhet  med uteplats,180416240,Katinka,,Östermalms,59.344036,18.1541392,Entire home/apt,2000,7,1,2022-06-11,1,1,266,1,
7720684,Attic,36105326,Nicki,,Bromma,59.36659,17.96204,Entire home/apt,1604,3,0,,,1,363,0,
689112,"Villa Livsro, friendly retreat center",3519247,Carina,,Skarpnäcks,59.23081,18.20182,Shared room,590,2,3,2016-05-15,0.03,1,175,0,
654093130287977472,"I fina gröna Rissne , 15 min från stan med t-bana.",465334520,Amanda,,Spånga-Tensta,59.37757630745325,17.944401429747007,Entire home/apt,800,1,0,,,1,230,0,
43429966,Double Studio Solna,26137721,Second Home Apartments,,Kungsholmens,59.35274,18.00842,Entire home/apt,1100,4,6,2022-05-26,0.25,10,356,3,
641092323065241723,Lovely 1-bedroom Apartment,58332418,Ramona,,Rinkeby-Tensta,59.38283,17.98405,Entire home/apt,790,1,0,,,1,225,0,
15699569,Vindslägenhet 4 trappor utan hiss.,99401961,Kenneth,,Bromma,59.36679,17.97831,Entire home/apt,6000,1,1,2019-06-10,0.03,1,179,0,
16255143,Spacious townhouse,106288295,Magnus,,Spånga-Tensta,59.40781,17.87453,Entire home/apt,1250,5,5,2018-08-20,0.08,1,311,0,
960991,Unique ROOM w irresistible Seaview over Stockholm,4504022,Johanna,,Östermalms,59.37191,18.08923,Private room,550,2,30,2022-02-10,0.29,2,360,2,
643432423750284067,Fräsch lägenhet för 3 vuxna och 2 barn!,33060751,Pezhman,,Spånga-Tensta,59.37245863595867,17.941037988360605,Entire home/apt,736,2,0,,,2,22,0,
33486352,"Townhouse, with easy access across Stockholm!",252321941,Lennart,,Bromma,59.36444,17.98261,Entire home/apt,2500,3,0,,,1,6,0,
565924394407929916,"rental suite with separate entrance, own bathroom.",439291786,Roya,,Spånga-Tensta,59.37889,17.94293,Entire home/apt,380,2,18,2022-06-16,5.00,1,40,18,
10955758,"Private room, close to everything! Women only!!!!",56823785,Ewa,,Rinkeby-Tensta,59.4096,17.97545,Private room,450,2,16,2022-06-05,0.22,1,240,3,
9502004,Double studio Solna,26137721,Second Home Apartments,,Norrmalms,59.35422,18.00956,Entire home/apt,1211,3,24,2022-05-30,0.31,10,358,4,
51102094,"Lower ground floor of a hous, separate entrance.",5397250,Yasmin,,Skärholmens,59.27935,17.93491,Entire home/apt,959,3,6,2022-06-22,0.60,1,147,6,
37645013,Calm & Cozy: [Small - Accommodation In Stockholm],284439776,J. H.,,Rinkeby-Tensta,59.44577,17.92869,Private room,350,1,7,2021-12-11,0.20,2,42,1,
36205389,Studio Apartment Double bed,362541894,ApartDirect,,Bromma,59.36267,17.96895,Hotel room,823,2,156,2022-06-06,4.30,21,186,56,
646207768437944847,Self Converted Camper Van,25748738,Gareth,,Bromma,59.36191,17.99722,Entire home/apt,450,1,0,,,1,351,0,
26492849,"Modern, Bright & Spacious apartment in Stockholm",17108220,Kaushik,,Bromma,59.35165023803711,17.99643325805664,Entire home/apt,1500,2,0,,,1,9,0,
52699640,Small private room Sundbyberg Stockholm,250912920,Marlena Karolina,,Spånga-Tensta,59.37756,17.95597,Private room,453,1,15,2022-06-11,2.05,9,144,15,
53159513,Lidingo 1-Bed Apartment Stockholm 1210,310835509,TravelNest,,Östermalms,59.34917,18.14347,Entire home/apt,1080,1,0,,,38,364,0,
36857526,Riktigt trevligt boende med bästa  kommunikation,277024670,Sr,,Bromma,59.36567,17.97466,Private room,400,2,3,2021-10-26,0.09,1,341,2,
46255673,Egen lägenhet med trädgård Karlbergs Strand,82020869,Andreas,,Kungsholmens,59.34492,18.00147,Entire home/apt,900,4,9,2022-01-02,0.78,3,11,9,
5699253,Single studio/Solna,26137721,Second Home Apartments,,Kungsholmens,59.3538,18.00786,Entire home/apt,900,3,18,2022-06-09,0.22,10,282,4,
31987350,Nice & roomy 2 bedroom with big balcony and Wifi,4925198,Rob,,Östermalms,59.3122,18.12573,Entire home/apt,1350,3,6,2022-06-06,1.29,1,9,6,
53599194,Rymlig villa nära Stockholm,433279382,Welcome Hotel,,Spånga-Tensta,59.40636,17.87022,Entire home/apt,900,30,0,,,2,297,0,
43625651,Idyllic cottage on island 20 min from Stockholm,6822084,Emma,,Östermalms,59.37489,18.07878,Entire home/apt,1349,4,37,2022-06-12,1.53,2,307,11,
51761159,1 bedroom apartment/Solna,26137721,Second Home Apartments,,Kungsholmens,59.35367,18.00856,Entire home/apt,1100,3,4,2022-06-06,0.43,10,325,4,
18270195,"Eget hus på sjötomt, på ö med färja, nära city",76673959,Charlotte,,Östermalms,59.37799,18.08199,Entire home/apt,970,2,110,2022-06-06,1.76,1,229,17,
14124773,Waterfront Villa with Private Beach,85169097,Gabriela,,Rinkeby-Tensta,59.42681,17.96228,Entire home/apt,6750,3,20,2021-08-30,0.28,1,333,5,
564536230800869948,Cottage by the sea,16781475,Titti,,Östermalms,59.373657,18.090828,Entire home/apt,2500,2,7,2022-06-14,1.96,2,317,7,
36203863,Superior Studio Apartment Basement,362541894,ApartDirect,,Bromma,59.36239,17.96666,Hotel room,970,2,39,2022-06-06,1.07,21,179,15,
14660062,"Solnedgång, havsutsikt och brasa!
10min till city.",90892163,Maire,,Östermalms,59.31688,18.11398,Entire home/apt,5000,90,1,2017-09-04,0.02,1,175,0,
45881341,Lägenhet,12999084,Monir,,Rinkeby-Tensta,59.41615,17.94458,Entire home/apt,928,2,1,2020-11-07,0.05,1,33,0,
47793232,Hus med Makalös havsutsikt - landet mitt i stan,202077119,Linda,,Östermalms,59.37457,18.07952,Entire home/apt,2000,2,10,2022-06-19,0.59,1,120,6,
36203433,Two Bedroom apartment Basement,362541894,ApartDirect,,Bromma,59.36419,17.96882,Hotel room,2618,2,31,2022-06-08,0.86,21,54,8,
654787594343371194,Hus med bubbelpool nära Stockholm C,40889611,Victoria,,Rinkeby-Tensta,59.41766,17.97002,Entire home/apt,3000,3,0,,,1,24,0,
18358473,Small room in a cozy apartment 10min to City,1257445,Kevin,,Bromma,59.36127,17.96528,Private room,520,1,14,2022-03-01,0.24,1,25,1,
7525658,Cosy Island Hideaway,1178958,Willow,,Östermalms,59.37443,18.08758,Entire home/apt,507,1,35,2022-04-30,0.42,3,0,11,
41989334,Cozy apartment with perfect location,332505668,Daron,,Rinkeby-Tensta,59.42703,17.94641,Entire home/apt,1000,60,0,,,1,180,0,
51030701,Charming apartment with a view close to downtown,4282417,Polina,,Bromma,59.3578,17.9884,Entire home/apt,779,10,0,,,1,220,0,
50497885,Crane Isle Cabin,1178958,Willow,,Östermalms,59.37649,18.0878,Entire home/apt,864,1,22,2022-03-30,1.86,3,275,22,
5943841,Peaceful comfortable bed 10min>city,30831228,Christina,,Skarpnäcks,59.3049,18.12633,Private room,650,2,47,2019-12-02,0.54,1,0,0,
644955749276788159,NYBYGGD ÄGARLÄGENHET MED BALKONG,118863902,Jon,,Rinkeby-Tensta,59.40346,17.97691,Entire home/apt,960,7,0,,,1,291,0,
8434278,The owls nest in the archipelago,44410607,Eric,,Östermalms,59.37608,18.09398,Entire home/apt,949,4,0,,,1,313,0,
9502950,1 bedroom apartment/Solna,26137721,Second Home Apartments,,Norrmalms,59.35388,18.00957,Entire home/apt,1621,3,21,2022-06-19,0.27,10,309,6,
630039671027487303,"Stort, nyrenoverat radhus 15min från Sthlm city",459752957,Daniel,,Älvsjö,59.276787,17.950441,Entire home/apt,1495,5,1,2022-06-04,1,1,334,1,
